id,nama,jenis_node
39689295,GIDODADUDOGUDOGO,Badan
39632155,GIDODAGIGUGAGOGO,Badan
40369023,GE GIDADO GUGI,Badan
40024237,GE  GUGEGUGIDI,Badan
39864061,GIDODUDAGE DAGA,Badan
40484972,GE GEDUGEDODIGU,Badan
40507605,GE GO DIDA GO,Badan
40265005,GE GUDAGO  GO,Badan
40476638,GE GEDIDADAGIDU,Badan
40463290,GE GEDAGIGUDO ,Badan
40774842,GE DIDIGEDUGEGU,Badan
40644834,GE DAGEGEDUGIGE,Badan
40460815,GE GEDA DUGAGO,Badan
40667628,GE DADADIDAGUDU,Badan
39498145,GIDOGEDODUGAGEGO,Badan
39817708,GIDODUGADIDI DU,Badan
40621058,GE DAGUGA GODU,Badan
39608412,GIDODA DUGEGAGU,Badan
40820012,GE DUGU  GAGU,Badan
45346383,GEGOGIGEDAGIDUGI,Badan
40702515,GE DI GUGOGAGO,Badan
40292548,GE GUDOGUGOGEDU,Badan
39506318,GIDOGO DAGIGADU,Badan
39560532,GIDOGODA GOGIGU,Badan
40582950,GE GODUGUDOGO ,Badan
40195051,GE GADOGO GOGA,Badan
39758387,GIDODIGODUGIDUDI,Badan
40368992,GE GIDADUDODOGU,Badan
40056689,GE  GODADADUDO,Badan
39815432,GIDODUGAGOGEGIGU,Badan
39830611,GIDODUGI DAGAGA,Badan
40193402,GE GADOGIGE GU,Badan
44342617,GEGEGIGEGUDAGADI,OP
40765200,GE DIDAGOGU  ,Badan
43879992,GEGIDUDIDODODOGU,OP
42453111,GEGUGEGOGIGAGAGA,OP
40385506,GE GIDUGOGO DA,Badan
40375786,GE GIDIGODIDUDA,Badan
40453078,GE GEGOGI DIDU,Badan
39859890,GIDODUGODODUDO ,Badan
39571754,GIDOGODIGADIGOGE,Badan
40131049,GE GAGIGA GEDO,Badan
39906049,GIDODO DA GEDO,Badan
40625063,GE DAGUGO DAGI,Badan
39665426,GIDODADAGOGEGUDA,Badan
40160793,GE GADA DIDOGI,Badan
40182776,GE GADUGUDIDIDA,Badan
39779202,GIDODIDIDOGU GU,Badan
40465406,GE GEDAGOGE DA,Badan
40326392,GE GIGUDAGIDOGU,Badan
40188580,GE GADUDUGODU ,Badan
40192669,GE GADOGUDADADO,Badan
40193668,GE GADOGIDADADU,Badan
40901801,GE DO GADU GA,Badan
40391365,GE GIDOGAGIDAGO,Badan
40326292,GE GIGUDAGUDOGU,Badan
39844285,GIDODUGEGEGUDUGO,Badan
39572462,GIDOGODIGUGEDAGU,Badan
40410599,GE GEGA GODODO,Badan
40503044,GE GO GI GEGE,Badan
39939772,GIDODOGIDODIDIGU,Badan
40674498,GE DADIGEGEDODU,Badan
40066900,GE  DADADO  ,Badan
39614243,GIDODAGAGEGUGEGI,Badan
39980972,GIDODODU DODIGU,Badan
44000536,GEGE   GOGIDA,OP
45094497,GEGO DOGEGEDODI,OP
44958567,GEGEDOGODUGODADI,OP
42236483,GEGUGUGIDAGEDUGI,OP
42458573,GEGUGEGODUGODIGI,OP
39675817,GIDODADIGODUGADI,Badan
40117064,GE GAGADI DAGE,Badan
40991290,GE DODOGAGUDO ,Badan
42287945,GEGUGUDUDIDOGEGO,OP
39836457,GIDODUGIDAGEGODI,Badan
40492017,GE GEDOGU GADI,Badan
40552898,GE GOGOGUDUDODU,Badan
40430499,GE GEGI GEDODO,Badan
42575832,GEGUGODIGODUGIGU,OP
40067076,GE  DADI DIDA,Badan
42840631,GEGUDUGE DAGIGA,OP
42586310,GEGUGODUDAGIGA ,OP
43992895,GEGIDODOGUDUDOGO,OP
40982613,GE DODUGUDAGAGI,Badan
39935629,GIDODOGIGODAGUDO,Badan
40749939,GE DIGEDODOGIDO,Badan
49467076,GEDOGEDADI DIDA,LN
39882443,GIDODUDUGUGEGEGI,Badan
41645754,GEGADAGEGODIGOGE,OP
39756811,GIDODIGODADUGAGA,Badan
39885789,GIDODUDUGODIDUDO,Badan
40508489,GE GO DUGEDUDO,Badan
45335932,GEGOGIGIGODOGIGU,LN
42948428,GEGUDOGEDUGEGUDU,OP
41723557,GEGADIGUGIGOGODI,OP
40482130,GE GEDUGUGAGI ,Badan
40952482,GE DOGOGUGEDUGU,Badan
40878787,GE DUDIDUDIDUDI,Badan
40338227,GE GIGIDUGUGUDI,Badan
40218370,GE GUGADUGIDI ,Badan
40550600,GE GOGO DA  ,Badan
40416890,GE GEGADADUDO ,Badan
40659268,GE DAGODOGUDADU,Badan
39710803,GIDODIGA DU GI,Badan
40145605,GE GAGEGODA GO,Badan
39613877,GIDODAGAGIDUDIDI,Badan
40431828,GE GEGIGADUGUDU,Badan
40861127,GE DUDAGAGAGUDI,Badan
40412646,GE GEGAGUDAGEDA,Badan
40543001,GE GOGEGI  GA,Badan
39970741,GIDODODI DIGEGA,Badan
39900276,GIDODO  GUDIDA,Badan
39594169,GIDOGODOGEGADADO,Badan
40319445,GE GIGADOGEGEGO,Badan
40962325,GE DODAGUGIGUGO,Badan
39886254,GIDODUDUDAGUGOGE,Badan
40180594,GE GADU GODOGE,Badan
40564247,GE GODAGEGUGEDI,Badan
40715807,GE DIGAGODU DI,Badan
39632736,GIDODAGIGUDIGIDA,Badan
39822986,GIDODUGUGUDODUDA,Badan
39507456,GIDOGO DIGEGODA,Badan
40522543,GE GOGUGUGOGEGI,Badan
40612003,GE DAGAGU  GI,Badan
39760119,GIDODIDA GAGADO,Badan
39603195,GIDODA GIGADOGO,Badan
40898347,GE DUDODUGIGEDI,Badan
39524861,GIDOGOGUGEDUDAGA,Badan
39819532,GIDODUGADOGOGIGU,Badan
39738584,GIDODIGIDUGODUGE,Badan
40537193,GE GOGIDIGADOGI,Badan
39852483,GIDODUGOGUGEDUGI,Badan
45349791,GEGOGIGEDODIDOGA,Badan
40579848,GE GODIDODUGEDU,Badan
40826490,GE DUGUDAGEDO ,Badan
39588739,GIDOGODUDUDIGIDO,Badan
40136672,GE GAGIDADADIGU,Badan
40883823,GE DUDUGIDUGUGI,Badan
40375662,GE GIDIGODADAGU,Badan
40153822,GE GAGOGIDUGUGU,Badan
40093291,GE  DOGIGUDOGA,Badan
39769400,GIDODIDADOGE  ,Badan
40410576,GE GEGA GODIDA,Badan
40465664,GE GEDAGODADAGE,Badan
40597403,GE GODODIGE GI,Badan
40264912,GE GUDAGEDOGAGU,Badan
40079966,GE  DIDODODADA,Badan
40112023,GE GAGAGU GUGI,Badan
40631879,GE DAGIGADUDIDO,Badan
39536992,GIDOGOGIDADODOGU,Badan
40605244,GE DA GOGUGEGE,Badan
40231870,GE GUGIGADUDI ,Badan
39913313,GIDODOGAGIGIGAGI,Badan
40283273,GE GUDUGIGUDIGI,Badan
40798766,GE DIDODUDIDADA,Badan
40429928,GE GEGUDODOGUDU,Badan
40033153,GE  GIGIGAGOGI,Badan
39941812,GIDODOGEGADUGAGU,Badan
40720819,GE DIGU DUGADO,Badan
40135984,GE GAGIGODODUGE,Badan
39815727,GIDODUGAGODIGUDI,Badan
40092881,GE  DOGUDUDUGA,Badan
39909172,GIDODO DOGADIGU,Badan
40076979,GE  DIDADODIDO,Badan
40901843,GE DO GADUGEGI,Badan
39868437,GIDODUDADUGEGIDI,Badan
39784772,GIDODIDUGEDIDIGU,Badan
39676763,GIDODADIDADIDAGI,Badan
40881882,GE DUDUGADUDUGU,Badan
39535638,GIDOGOGIGODAGIDU,Badan
39523698,GIDOGOGUGIDADODU,Badan
40072881,GE  DIGUDUDUGA,Badan
40908402,GE DO DUGE GU,Badan
40585661,GE GODUGODADAGA,Badan
40444499,GE GEGEGEGEDODO,Badan
40009996,GE   DODODODA,Badan
40461235,GE GEDAGAGUGIGO,Badan
39568991,GIDOGODADUDODOGA,Badan
40580841,GE GODU DUGEGA,Badan
40347791,GE GIGEDIDIDOGA,Badan
39520688,GIDOGOGU DADUDU,Badan
40202418,GE GU GUGEGADU,Badan
40834793,GE DUGIGEDIDOGI,Badan
40943886,GE DOGEGIDUDUDA,Badan
40759654,GE DIGODODAGOGE,Badan
40494982,GE GEDOGEDODUGU,Badan
40051186,GE  GOGAGADUDA,Badan
40365131,GE GIDAGOGAGIGA,Badan
40001522,GE   GAGOGUGU,Badan
40616943,GE DAGADADOGEGI,Badan
40236107,GE GUGIDAGA DI,Badan
40821092,GE DUGUGA DOGU,Badan
40644989,GE DAGEGEDODUDO,Badan
40104364,GE GA GEGIDAGE,Badan
39790954,GIDODIDO DOGOGE,Badan
40223767,GE GUGUGIDIDADI,Badan
39840038,GIDODUGE  GIDU,Badan
40009982,GE   DODODUGU,Badan
40745369,GE DIGEGOGIDADO,Badan
40529666,GE GOGUDODADADA,Badan
40873174,GE DUDIGIGADIGE,Badan
40965070,GE DODAGO DI ,Badan
39864264,GIDODUDAGEGUDAGE,Badan
39738690,GIDODIGIDUDADO ,Badan
39994593,GIDODODOGEGODOGI,Badan
40871692,GE DUDIGADADOGU,Badan
40806826,GE DU DADUGUDA,Badan
40151677,GE GAGOGADADIDI,Badan
40872273,GE DUDIGUGUDIGI,Badan
40357138,GE GIGODIGAGIDU,Badan
40799135,GE DIDODOGAGIGO,Badan
40405620,GE GE GODAGU ,Badan
39758488,GIDODIGODUGEDUDU,Badan
39963662,GIDODODAGIDADAGU,Badan
39687313,GIDODADUDIGIGAGI,Badan
40654552,GE DAGOGEGOGOGU,Badan
49027993,GEDO GUDIDODOGI,Non NPWP
40940993,GE DOGE DODOGI,Badan
39919775,GIDODOGADODIDIGO,Badan
40358568,GE GIGODUGODADU,Badan
39517212,GIDOGOGADIGUGAGU,Badan
40460162,GE GEDA GADAGU,Badan
40296369,GE GUDODAGIDADO,Badan
40860333,GE DUDA GIGIGI,Badan
40254740,GE GUGOGEDIGE ,Badan
40167614,GE GADADIDAGAGE,Badan
40114747,GE GAGAGEDIGEDI,Badan
40492388,GE GEDOGUGIDUDU,Badan
39990714,GIDODODO DIGAGE,Badan
39581426,GIDOGODUGAGEGUDA,Badan
39883551,GIDODUDUGIGOGOGA,Badan
39672694,GIDODADIGUDADOGE,Badan
40411281,GE GEGAGAGUDUGA,Badan
40871559,GE DUDIGAGOGODO,Badan
39839643,GIDODUGIDODAGEGI,Badan
39645395,GIDODAGEGOGIDOGO,Badan
40106491,GE GA DAGEDOGA,Badan
40789976,GE DIDUDODODIDA,Badan
40956405,GE DOGODAGE GO,Badan
40317860,GE GIGADIDUDA ,Badan
39922041,GIDODOGUGU GEGA,Badan
39574638,GIDOGODIGEDAGIDU,Badan
39678598,GIDODADIDUGODODU,Badan
40013686,GE  GAGIDADUDA,Badan
39512040,GIDOGOGAGU GE ,Badan
40821925,GE DUGUGADOGUGO,Badan
39892379,GIDODUDOGUGIDIDO,Badan
40606111,GE DA DAGAGAGA,Badan
39655271,GIDODAGOGOGUDIGA,Badan
39556171,GIDOGOGODAGADIGA,Badan
41999396,GEGADODODOGIDODA,OP
44947059,GEGEDOGEDI GODO,OP
42830085,GEGUDUGI  DUGO,OP
40698068,GE DADODU DADU,Badan
40166982,GE GADADADODUGU,Badan
39859779,GIDODUGODODIDIDO,Badan
39614654,GIDODAGAGEDAGOGE,Badan
40246968,GE GUGEDADODADU,Badan
40571494,GE GODIGAGEDOGE,Badan
40959041,GE DOGODO GEGA,Badan
40027805,GE  GUDIDU GO,Badan
39565032,GIDOGODAGO GIGU,Badan
40879051,GE DUDIDO GOGA,Badan
40511748,GE GOGAGADIGEDU,Badan
40747465,GE DIGEDIGEDAGO,Badan
39956602,GIDODOGODADA GU,Badan
40269844,GE GUDADODUGEGE,Badan
40908746,GE DO DUDIGEDA,Badan
40053355,GE  GOGIGIGOGO,Badan
39638361,GIDODAGIDUGIDAGA,Badan
40680370,GE DADU GIDI ,Badan
40033272,GE  GIGIGUDIGU,Badan
39543040,GIDOGOGEGI GE ,Badan
39961032,GIDODODAGA GIGU,Badan
40043487,GE  GEGIGEDUDI,Badan
40584229,GE GODUGEGUGUDO,Badan
39575585,GIDOGODIGOGODUGO,Badan
39611404,GIDODAGAGAGE GE,Badan
39967588,GIDODODADIGODUDU,Badan
40103867,GE GA GIDUDADI,Badan
39488936,GIDOGEDUDUDOGIDA,Badan
40935291,GE DOGIGOGUDOGA,Badan
39823015,GIDODUGUGI GAGO,Badan
39640743,GIDODAGE DIGEGI,Badan
40390891,GE GIDO DUDOGA,Badan
40917017,GE DOGADI GADI,Badan
40657223,GE DAGODIGUGUGI,Badan
39682124,GIDODADUGUGAGUGE,Badan
39777351,GIDODIDIDIGIGOGA,Badan
40464509,GE GEDAGEGO DO,Badan
39818640,GIDODUGADUDAGE ,Badan
40317134,GE GIGADIGAGIGE,Badan
39933831,GIDODOGIGIDUGIGA,Badan
40515647,GE GOGAGODAGEDI,Badan
40837281,GE DUGIDIGUDUGA,Badan
39631477,GIDODAGIGAGEDIDI,Badan
40215790,GE GUGAGODIDO ,Badan
39663817,GIDODADAGIDUGADI,Badan
40377074,GE GIDIDI DIGE,Badan
40704849,GE DI GEDUGEDO,Badan
40869383,GE DUDADOGIDUGI,Badan
40191574,GE GADOGAGODIGE,Badan
39860799,GIDODUDA DIDODO,Badan
39614160,GIDODAGAGEGADA ,Badan
40279067,GE GUDIDO DADI,Badan
40947405,GE DOGEDIGE GO,Badan
39919574,GIDODOGADOGODIGE,Badan
39943965,GIDODOGEGIDODAGO,Badan
40594482,GE GODOGEGEDUGU,Badan
39907973,GIDODO DIDODIGI,Badan
40765518,GE DIDAGOGOGADU,Badan
40290140,GE GUDO GAGE ,Badan
40104932,GE GA GEDOGIGU,Badan
40446327,GE GEGEDAGIGUDI,Badan
40455779,GE GEGOGODIDIDO,Badan
39856689,GIDODUGODADADUDO,Badan
40686228,GE DADUDAGUGUDU,Badan
39805636,GIDODU GODAGIDA,Badan
39761722,GIDODIDAGADIGUGU,Badan
40690406,GE DADO GE DA,Badan
40606364,GE DA DAGIDAGE,Badan
39948452,GIDODOGEDUGEGOGU,Badan
40926613,GE DOGUDADAGAGI,Badan
40277819,GE GUDIDIDUGADO,Badan
40233352,GE GUGIGIGIGOGU,Badan
39723476,GIDODIGUGIGEDIDA,Badan
40672746,GE DADIGUDIGEDA,Badan
40607990,GE DA DIDODO ,Badan
40910543,GE DOGA GOGEGI,Badan
39756951,GIDODIGODADOGOGA,Badan
45356503,GEGOGIGODAGO GI,Badan
40296112,GE GUDODAGAGAGU,Badan
39642881,GIDODAGEGUDUDUGA,Badan
39515270,GIDOGOGAGOGUDI ,Badan
40408011,GE GE DU GAGA,Badan
40875935,GE DUDIGODOGIGO,Badan
39522123,GIDOGOGUGUGAGUGI,Badan
40780754,GE DIDU DIGOGE,Badan
39821316,GIDODUGUGAGIGADA,Badan
40649471,GE DAGEDOGEDIGA,Badan
40291810,GE GUDOGADUGA ,Badan
40890972,GE DUDO DODIGU,Badan
39599498,GIDOGODODOGEDODU,Badan
40018798,GE  GADUDIDODU,Badan
40301176,GE GI GAGADIDA,Badan
40772704,GE DIDIGUDI GE,Badan
40729340,GE DIGUDOGIGE ,Badan
40221859,GE GUGUGADUGODO,Badan
40263887,GE GUDAGIDUDUDI,Badan
40153326,GE GAGOGIGIGUDA,Badan
40694457,GE DADOGEGEGODI,Badan
45375655,GEGOGIDIGODAGOGO,Badan
40840650,GE DUGE DAGO ,Badan
39995279,GIDODODOGOGUDIDO,Badan
40184156,GE GADUGEGAGODA,Badan
39734903,GIDODIGIGEDO GI,Badan
40344489,GE GIGEGEGEDUDO,Badan
40138585,GE GAGIDUGODUGO,Badan
40750267,GE DIGO GUDADI,Badan
40451589,GE GEGOGAGODUDO,Badan
40686607,GE DADUDADA DI,Badan
40682494,GE DADUGUGEDOGE,Badan
40072117,GE  DIGUGAGADI,Badan
40624955,GE DAGUGEDOGOGO,Badan
40074027,GE  DIGE GUDI,Badan
39753893,GIDODIGOGIDUDOGI,Badan
40000583,GE    GODUGI,Badan
39764642,GIDODIDAGEDAGEGU,Badan
40016662,GE  GADADADAGU,Badan
40597956,GE GODODIDOGODA,Badan
40511161,GE GOGAGAGADAGA,Badan
40455192,GE GEGOGOGADOGU,Badan
40940336,GE DOGE GIGIDA,Badan
40782678,GE DIDUGUDADIDU,Badan
40463550,GE GEDAGIGOGO ,Badan
40174159,GE GADIGEGAGODO,Badan
39745696,GIDODIGEGODADODA,Badan
39700649,GIDODI  DAGEDO,Badan
40013960,GE  GAGIDODA ,Badan
40213670,GE GUGAGIDADI ,Badan
40706532,GE DI DAGOGIGU,Badan
40152897,GE GAGOGUDUDODI,Badan
39523915,GIDOGOGUGIDOGAGO,Badan
40617777,GE DAGADIDIDIDI,Badan
39662180,GIDODADAGUGADU ,Badan
40962446,GE DODAGUGEGEDA,Badan
40349159,GE GIGEDOGAGODO,Badan
40963533,GE DODAGIGOGIGI,Badan
40126506,GE GAGUDAGO DA,Badan
40877795,GE DUDIDIDIDOGO,Badan
40446259,GE GEGEDAGUGODO,Badan
40223083,GE GUGUGI DUGI,Badan
40118438,GE GAGADUGEGIDU,Badan
39808270,GIDODU DUGUDI ,Badan
39714298,GIDODIGAGEGUDODU,Badan
44243067,GEGEGUGEGI DADI,OP
44015421,GEGE GAGOGEGUGA,OP
42148716,GEGUGAGEDUDIGADA,OP
43473955,GEGIGEDIGIDOGOGO,OP
45095599,GEGO DOGOGODODO,OP
45012533,GEGO GAGUGOGIGI,OP
43080305,GEGI DU GI GO,OP
41679466,GEGADADIDOGEDADA,OP
44922360,GEGEDOGUGUGIDA ,OP
42542626,GEGUGOGEGUDAGUDA,OP
40145692,GE GAGEGODADOGU,Badan
40514079,GE GOGAGE DIDO,Badan
40039399,GE  GIDOGIDODO,Badan
40460791,GE GEDA DIDOGA,Badan
39822103,GIDODUGUGUGA GI,Badan
43019228,GEGI GADOGUGUDU,OP
41511220,GEGAGOGAGAGUGU ,OP
42844503,GEGUDUGEGEGO GI,OP
40839263,GE DUGIDOGUDAGI,Badan
40406891,GE GE DADUDOGA,Badan
39982411,GIDODODUGUGEGAGA,Badan
39841560,GIDODUGEGAGODA ,Badan
40161378,GE GADAGAGIDIDU,Badan
40347715,GE GIGEDIDIGAGO,Badan
40696270,GE DADODAGUDI ,Badan
40386790,GE GIDUDADIDO ,Badan
40327363,GE GIGUDIGIDAGI,Badan
40208486,GE GU DUGEDUDA,Badan
40801400,GE DU GAGE  ,Badan
39890621,GIDODUDO DAGUGA,Badan
40839066,GE DUGIDO DADA,Badan
40984713,GE DODUGEDIGAGI,Badan
39515711,GIDOGOGAGODIGAGA,Badan
39903881,GIDODO GIDUDUGA,Badan
40645967,GE DAGEGODODADI,Badan
40834132,GE DUGIGEGAGIGU,Badan
40627491,GE DAGUDIGEDOGA,Badan
40504261,GE GO GEGUDAGA,Badan
40792653,GE DIDOGUDAGOGI,Badan
40510168,GE GOGA GADADU,Badan
39627928,GIDODAGUDIDOGUDU,Badan
40613439,GE DAGAGIGEGIDO,Badan
39525248,GIDOGOGUGOGUGEDU,Badan
39906775,GIDODO DADIDIGO,Badan
39974772,GIDODODIGEDIDIGU,Badan
39908944,GIDODO DUDOGEGE,Badan
40329492,GE GIGUDOGEDOGU,Badan
40920464,GE DOGU GEDAGE,Badan
39821733,GIDODUGUGADIGIGI,Badan
40863648,GE DUDAGIDAGEDU,Badan
39706073,GIDODI DA DIGI,Badan
40235073,GE GUGIGO DIGI,Badan
40912183,GE DOGAGUGADUGI,Badan
39670007,GIDODADI   DI,Badan
40562904,GE GODAGUDO GE,Badan
40203280,GE GU GIGUDU ,Badan
45359195,GEGOGIGODOGADOGO,Badan
39793777,GIDODIDOGIDIDIDI,Badan
40769889,GE DIDADODUDUDO,Badan
39664617,GIDODADAGEDAGADI,Badan
40265639,GE GUDAGODAGIDO,Badan
40367268,GE GIDADIGUDADU,Badan
40966461,GE DODADAGEDAGA,Badan
40635764,GE DAGIGODIDAGE,Badan
40760916,GE DIDA DOGADA,Badan
40523536,GE GOGUGIGOGIDA,Badan
40829982,GE DUGUDODODUGU,Badan
40649999,GE DAGEDODODODO,Badan
40016204,GE  GADAGU GE,Badan
40832426,GE DUGIGUGEGUDA,Badan
40392410,GE GIDOGUGEGA ,Badan
40020382,GE  GU GIDUGU,Badan
40044416,GE  GEGEGEGADA,Badan
40447311,GE GEGEDIGIGAGA,Badan
40401167,GE GE GAGADADI,Badan
39750267,GIDODIGO GUDADI,Badan
40256964,GE GUGODADODAGE,Badan
40239010,GE GUGIDO GA ,Badan
39903442,GIDODO GIGEGEGU,Badan
40171529,GE GADIGAGOGUDO,Badan
40333467,GE GIGIGIGEDADI,Badan
40086717,GE  DUDADIGADI,Badan
40690597,GE DADO GODODI,Badan
39971617,GIDODODIGADAGADI,Badan
40006645,GE   DADAGEGO,Badan
40370685,GE GIDI DADUGO,Badan
40166917,GE GADADADOGADI,Badan
40919238,GE DOGADOGUGIDU,Badan
39792840,GIDODIDOGUDUGE ,Badan
40653123,GE DAGOGIGAGUGI,Badan
40229526,GE GUGUDOGOGUDA,Badan
40086851,GE  DUDADUGOGA,Badan
40651282,GE DAGOGAGUDUGU,Badan
39762873,GIDODIDAGUDUDIGI,Badan
40435813,GE GEGIGODUGAGI,Badan
40539332,GE GOGIDOGIGIGU,Badan
40923510,GE DOGUGIGOGA ,Badan
39744354,GIDODIGEGEGIGOGE,Badan
40766480,GE DIDADAGEDU ,Badan
40211923,GE GUGAGADOGUGI,Badan
39588701,GIDOGODUDUDI GA,Badan
40387306,GE GIDUDIGI DA,Badan
39667786,GIDODADADIDIDUDA,Badan
40574037,GE GODIGE GIDI,Badan
40403505,GE GE GIGO GO,Badan
40452962,GE GEGOGUDODAGU,Badan
39641505,GIDODAGEGAGO GO,Badan
43040179,GEGI GE GADIDO,OP
43138625,GEGIGAGIDUDAGUGO,OP
43819580,GEGIDUGADOGODU ,OP
48171566,GEDUGADIGAGODADA,Non NPWP
44840771,GEGEDUGE DIDIGA,OP
41566143,GEGAGODADAGAGEGI,OP
40134387,GE GAGIGEGIDUDI,Badan
40552198,GE GOGOGUGADODU,Badan
39881850,GIDODUDUGADUGO ,Badan
40624191,GE DAGUGEGADOGA,Badan
39861197,GIDODUDAGAGADODI,Badan
40588647,GE GODUDUDAGEDI,Badan
39735382,GIDODIGIGOGIDUGU,Badan
40268179,GE GUDADUGADIDO,Badan
39803241,GIDODU GIGUGEGA,Badan
40001330,GE   GAGIGI ,Badan
40651156,GE DAGOGAGAGODA,Badan
40922875,GE DOGUGUDUDIGO,Badan
39536714,GIDOGOGIDADIGAGE,Badan
40244056,GE GUGEGE GODA,Badan
40751125,GE DIGOGAGAGUGO,Badan
39874380,GIDODUDIGEGIDU ,Badan
40352688,GE GIGOGUDADUDU,Badan
45071370,GEGO DIGAGIDI ,OP
40347670,GE GIGEDIDADI ,Badan
39782153,GIDODIDUGUGAGOGI,Badan
40013232,GE  GAGIGUGIGU,Badan
43375823,GEGIGIDIGODUGUGI,OP
39677924,GIDODADIDIDOGUGE,Badan
40223593,GE GUGUGIGODOGI,Badan
39728303,GIDODIGUDUGI GI,Badan
40526480,GE GOGUDAGEDU ,Badan
39869640,GIDODUDADODAGE ,Badan
43793844,GEGIDIDOGIDUGEGE,OP
39777115,GIDODIDIDIGAGAGO,Badan
39533626,GIDOGOGIGIDAGUDA,Badan
41937493,GEGADOGIDIGEDOGI,OP
42510577,GEGUGOGA GODIDI,OP
40922511,GE DOGUGUGOGAGA,Badan
39898189,GIDODUDODUGADUDO,Badan
40816577,GE DUGADAGODIDI,Badan
44543861,GEGEGOGEGIDUDAGA,OP
39640421,GIDODAGE GEGUGA,Badan
39931899,GIDODOGIGADUDODO,Badan
40481983,GE GEDUGADODUGI,Badan
40618888,GE DAGADUDUDUDU,Badan
39548397,GIDOGOGEDUGIDODI,Badan
40946443,GE DOGEDAGEGEGI,Badan
43212969,GEGIGUGAGUDODADO,OP
40562346,GE GODAGUGIGEDA,Badan
39651123,GIDODAGOGAGAGUGI,Badan
40463607,GE GEDAGIDA DI,Badan
40049108,GE  GEDOGA DU,Badan
39890169,GIDODUDO GADADO,Badan
42045787,GEGU GEGODIDUDI,OP
41867302,GEGADUDADIGI GU,OP
44480490,GEGEGEDU GEDO ,OP
40804368,GE DU GEGIDADU,Badan
45323025,GEGOGIGUGI GUGO,LN
40908289,GE DO DUGUDUDO,Badan
40973417,GE DODIGIGEGADI,Badan
44837619,GEGEDUGIDIDAGADO,OP
48608471,GEDUDA DUGEDIGA,Non NPWP
49491718,GEDOGEDOGADIGADU,LN
49453727,GEDOGEGOGIDIGUDI,LN
49445540,GEDOGEGEGOGOGE ,LN
49432520,GEDOGEGIGUGOGU ,LN
45315047,GEGOGIGAGO GEDI,LN
40394319,GE GIDOGEGIGADO,Badan
40455101,GE GEGOGOGA GA,Badan
39646404,GIDODAGEDAGE GE,Badan
40980623,GE DODU DAGUGI,Badan
39822178,GIDODUGUGUGADIDU,Badan
40685942,GE DADUGODOGEGU,Badan
39872798,GIDODUDIGUDIDODU,Badan
40301594,GE GI GAGODOGE,Badan
40413149,GE GEGAGIGAGEDO,Badan
39938740,GIDODOGIDUDIGE ,Badan
40637177,GE DAGIDIGADIDI,Badan
40099725,GE  DODODIGUGO,Badan
39793973,GIDODIDOGIDODIGI,Badan
39517977,GIDOGOGADIDODIDI,Badan
41929580,GEGADOGUDOGODU ,OP
39704267,GIDODI GEGUDADI,Badan
39516712,GIDOGOGADADIGAGU,Badan
40037952,GE  GIDIDOGOGU,Badan
39706722,GIDODI DADIGUGU,Badan
40618561,GE DAGADUGODAGA,Badan
40250453,GE GUGO GEGOGI,Badan
40587243,GE GODUDIGUGEGI,Badan
39765873,GIDODIDAGODUDIGI,Badan
40426515,GE GEGUDAGOGAGO,Badan
40714106,GE DIGAGEGA DA,Badan
40195509,GE GADOGOGO DO,Badan
44730768,GEGEDIGI DIDADU,OP
40446524,GE GEGEDAGOGUGE,Badan
40570788,GE GODI DIDUDU,Badan
40044654,GE  GEGEDAGOGE,Badan
39847899,GIDODUGEDIDUDODO,Badan
40745618,GE DIGEGODAGADU,Badan
40879517,GE DUDIDOGOGADI,Badan
40733289,GE DIGIGIGUDUDO,Badan
40509249,GE GO DOGUGEDO,Badan
40846403,GE DUGEDAGE GI,Badan
40925710,GE DOGUGODIGA ,Badan
43512580,GEGIGOGAGUGODU ,OP
40315882,GE GIGAGODUDUGU,Badan
40920693,GE DOGU DADOGI,Badan
39785742,GIDODIDUGODIGEGU,Badan
39592786,GIDOGODOGUDIDUDA,Badan
39591012,GIDOGODOGA GAGU,Badan
39821105,GIDODUGUGAGA GO,Badan
40861311,GE DUDAGAGIGAGA,Badan
40112872,GE GAGAGUDUDIGU,Badan
39920443,GIDODOGU GEGEGI,Badan
40432193,GE GEGIGUGADOGI,Badan
40709780,GE DI DODIDU ,Badan
41396400,GEGAGIDODAGE  ,OP
40457837,GE GEGODIDUGIDI,Badan
39798054,GIDODIDODU GOGE,Badan
40356391,GE GIGODAGIDOGA,Badan
41510999,GEGAGOGA DODODO,OP
39724069,GIDODIGUGE DADO,Badan
39630969,GIDODAGI DODADO,Badan
40327604,GE GIGUDIDA GE,Badan
40980704,GE DODU DI GE,Badan
40036341,GE  GIDAGIGEGA,Badan
39858746,GIDODUGODUDIGEDA,Badan
40990992,GE DODO DODOGU,Badan
42131447,GEGUGAGIGAGEGEDI,OP
39959186,GIDODOGODOGADUDA,Badan
41202263,GEGAGU GUGUDAGI,OP
39798809,GIDODIDODUDU DO,Badan
42508564,GEGUGO DUGODAGE,OP
40581651,GE GODUGADAGOGA,Badan
40035003,GE  GIGO  GI,Badan
39889523,GIDODUDUDOGOGUGI,Badan
39606016,GIDODA DA GADA,Badan
40868099,GE DUDADU DODO,Badan
40188003,GE GADUDU  GI,Badan
40423627,GE GEGUGIDAGUDI,Badan
40284749,GE GUDUGEDIGEDO,Badan
